Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2016-112718;16/12/2016;21/12/2016;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Jacksonville;Florida;32216;South;OFF-BI-10000591;1,167;1;0,7;-0,8558;Cassandra Brandow
CA-2016-113047;24/10/2016;24/10/2016;Same Day;AP-10915;Arthur Prichep;Consumer;United States;Rock Hill;South Carolina;29730;South;OFF-FA-10002763;11,85;3;0;3,792;Cassandra Brandow
CA-2016-113166;24/12/2016;26/12/2016;First Class;LF-17185;Luke Foster;Consumer;United States;Miami;Florida;33180;South;OFF-PA-10001947;9,568;2;0,2;3,4684;Cassandra Brandow
CA-2016-114314;11/10/2016;15/10/2016;Standard Class;DB-13555;Dorothy Badders;Corporate;United States;Fayetteville;Arkansas;72701;South;OFF-LA-10000240;7,31;1;0;3,4357;Cassandra Brandow
CA-2016-114314;11/10/2016;15/10/2016;Standard Class;DB-13555;Dorothy Badders;Corporate;United States;Fayetteville;Arkansas;72701;South;FUR-FU-10002107;8,92;4;0;3,9248;Cassandra Brandow
CA-2016-114321;20/08/2016;25/08/2016;Standard Class;NC-18535;Nick Crebassa;Corporate;United States;Hampton;Virginia;23666;South;FUR-CH-10001797;500,24;13;0;145,0696;Cassandra Brandow
CA-2016-114321;20/08/2016;25/08/2016;Standard Class;NC-18535;Nick Crebassa;Corporate;United States;Hampton;Virginia;23666;South;OFF-PA-10000246;20,12;2;0;9,2552;Cassandra Brandow
CA-2016-114321;20/08/2016;25/08/2016;Standard Class;NC-18535;Nick Crebassa;Corporate;United States;Hampton;Virginia;23666;South;OFF-BI-10001359;896,99;1;0;421,5853;Cassandra Brandow
CA-2016-114335;28/09/2016;03/10/2016;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Hollywood;Florida;33021;South;FUR-FU-10000277;337,088;4;0,2;16,8544;Cassandra Brandow
CA-2016-114790;11/03/2016;13/03/2016;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;OFF-AP-10002578;146,76;3;0;38,1576;Cassandra Brandow
CA-2016-114790;11/03/2016;13/03/2016;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;TEC-AC-10000710;32,96;2;0;14,1728;Cassandra Brandow
CA-2016-114790;11/03/2016;13/03/2016;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;TEC-PH-10000984;587,97;3;0;164,6316;Cassandra Brandow
CA-2016-114790;11/03/2016;13/03/2016;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;OFF-PA-10000213;14,94;3;0;7,0218;Cassandra Brandow
CA-2016-115084;18/10/2016;22/10/2016;Standard Class;LS-17200;Luke Schmidt;Corporate;United States;Texarkana;Arkansas;71854;South;FUR-CH-10004626;605,34;6;0;145,2816;Cassandra Brandow
CA-2016-115357;06/08/2016;11/08/2016;Second Class;RF-19735;Roland Fjeld;Consumer;United States;Columbia;South Carolina;29203;South;TEC-AC-10000023;62,91;3;0;22,6476;Cassandra Brandow
CA-2016-116190;26/07/2016;01/08/2016;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;30318;South;FUR-CH-10000553;67,88;2;0;18,3276;Cassandra Brandow
CA-2016-116190;26/07/2016;01/08/2016;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;30318;South;OFF-LA-10002762;162,89;13;0;76,5583;Cassandra Brandow
CA-2016-116190;26/07/2016;01/08/2016;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;30318;South;FUR-FU-10000719;25,71;3;0;9,2556;Cassandra Brandow
CA-2016-116239;04/03/2016;04/03/2016;Same Day;CL-12565;Clay Ludtke;Consumer;United States;Columbia;South Carolina;29203;South;OFF-ST-10001370;354,9;5;0;17,745;Cassandra Brandow
CA-2016-116407;15/11/2016;21/11/2016;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Johnson City;Tennessee;37604;South;OFF-AR-10001315;4,224;3;0,2;0,4752;Cassandra Brandow
CA-2016-116407;15/11/2016;21/11/2016;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Johnson City;Tennessee;37604;South;OFF-AP-10002118;333,056;2;0,2;29,1424;Cassandra Brandow
CA-2016-116407;15/11/2016;21/11/2016;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Johnson City;Tennessee;37604;South;OFF-PA-10002137;24,896;4;0,2;7,78;Cassandra Brandow
CA-2016-116568;14/12/2016;20/12/2016;Standard Class;BM-11785;Bryan Mills;Consumer;United States;Deltona;Florida;32725;South;FUR-CH-10002439;186,304;4;0,2;13,9728;Cassandra Brandow
CA-2016-117016;04/03/2016;09/03/2016;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Margate;Florida;33063;South;OFF-AR-10001374;15,552;3;0,2;2,3328;Cassandra Brandow
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-LA-10000240;17,544;3;0,2;5,9211;Cassandra Brandow
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Charlotte;North Carolina;28205;South;FUR-FU-10000629;44,128;4;0,2;12,1352;Cassandra Brandow
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-AP-10001005;62,92;1;0,2;10,2245;Cassandra Brandow
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-PA-10002377;78,304;2;0,2;29,364;Cassandra Brandow
CA-2016-117639;21/05/2016;25/05/2016;Standard Class;MW-18235;Mitch Willingham;Corporate;United States;Virginia Beach;Virginia;23464;South;OFF-BI-10003925;2715,93;7;0;1276,4871;Cassandra Brandow
CA-2016-117639;21/05/2016;25/05/2016;Standard Class;MW-18235;Mitch Willingham;Corporate;United States;Virginia Beach;Virginia;23464;South;TEC-PH-10001530;617,97;3;0;173,0316;Cassandra Brandow
CA-2016-120432;24/08/2016;26/08/2016;Second Class;DW-13585;Dorothy Wardle;Corporate;United States;Owensboro;Kentucky;42301;South;OFF-SU-10004661;25,5;3;0;6,63;Cassandra Brandow
CA-2016-120670;02/11/2016;06/11/2016;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Fort Lauderdale;Florida;33311;South;TEC-AC-10004171;799,92;10;0,2;239,976;Cassandra Brandow
CA-2016-120768;19/12/2016;21/12/2016;Second Class;IM-15070;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;OFF-BI-10001191;152,76;6;0;74,8524;Cassandra Brandow
CA-2016-120768;19/12/2016;21/12/2016;Second Class;IM-15070;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;OFF-SU-10004115;7,27;1;0;1,9629;Cassandra Brandow
CA-2016-120768;19/12/2016;21/12/2016;Second Class;IM-15070;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;FUR-CH-10000513;1819,86;14;0;163,7874;Cassandra Brandow
CA-2016-120950;06/11/2016;11/11/2016;Standard Class;GA-14515;George Ashbrook;Consumer;United States;Columbus;Georgia;31907;South;OFF-PA-10000587;43,68;6;0;20,9664;Cassandra Brandow
CA-2016-121286;04/11/2016;08/11/2016;Second Class;ON-18715;Odella Nelson;Corporate;United States;Cary;North Carolina;27511;South;OFF-FA-10000585;8,376;3;0,2;2,7222;Cassandra Brandow
CA-2016-121286;04/11/2016;08/11/2016;Second Class;ON-18715;Odella Nelson;Corporate;United States;Cary;North Carolina;27511;South;OFF-AP-10004859;58,24;5;0,2;5,096;Cassandra Brandow
CA-2016-122217;24/11/2016;29/11/2016;Standard Class;HP-14815;Harold Pawlan;Home Office;United States;Virginia Beach;Virginia;23464;South;FUR-FU-10002045;111,15;5;0;48,906;Cassandra Brandow
CA-2016-123400;02/02/2016;09/02/2016;Standard Class;EB-13930;Eric Barreto;Consumer;United States;Saint Petersburg;Florida;33710;South;OFF-BI-10000666;18,336;2;0,7;-12,224;Cassandra Brandow
CA-2016-123400;02/02/2016;09/02/2016;Standard Class;EB-13930;Eric Barreto;Consumer;United States;Saint Petersburg;Florida;33710;South;TEC-PH-10002890;180,96;5;0,2;13,572;Cassandra Brandow
CA-2016-123925;17/12/2016;19/12/2016;Second Class;RF-19840;Roy Französisch;Consumer;United States;Columbus;Georgia;31907;South;OFF-AR-10002952;40,05;3;0;11,214;Cassandra Brandow
CA-2016-124023;07/04/2016;10/04/2016;First Class;PJ-19015;Pauline Johnson;Consumer;United States;Mobile;Alabama;36608;South;FUR-FU-10004415;8,96;2;0;2,7776;Cassandra Brandow
CA-2016-124618;02/05/2016;04/05/2016;Second Class;CS-11860;Cari Schnelling;Consumer;United States;Lakeland;Florida;33801;South;TEC-CO-10004202;479,984;2;0,2;89,997;Cassandra Brandow
CA-2016-124688;27/08/2016;29/08/2016;First Class;CC-12610;Corey Catlett;Corporate;United States;Springfield;Virginia;22153;South;TEC-PH-10000455;579,95;5;0;168,1855;Cassandra Brandow
CA-2016-124688;27/08/2016;29/08/2016;First Class;CC-12610;Corey Catlett;Corporate;United States;Springfield;Virginia;22153;South;FUR-FU-10002456;29,12;4;0;12,5216;Cassandra Brandow
CA-2016-124688;27/08/2016;29/08/2016;First Class;CC-12610;Corey Catlett;Corporate;United States;Springfield;Virginia;22153;South;FUR-TA-10003569;1202,94;3;0;300,735;Cassandra Brandow
CA-2016-125136;28/09/2016;03/10/2016;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Fayetteville;North Carolina;28314;South;OFF-PA-10001457;96,256;8;0,2;31,2832;Cassandra Brandow
CA-2016-125136;28/09/2016;03/10/2016;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Fayetteville;North Carolina;28314;South;OFF-PA-10001804;10,688;2;0,2;3,7408;Cassandra Brandow
CA-2016-125682;22/11/2016;25/11/2016;First Class;RB-19645;Robert Barroso;Corporate;United States;Atlanta;Georgia;30318;South;OFF-PA-10001752;9,96;2;0;4,8804;Cassandra Brandow
CA-2016-127299;19/09/2016;24/09/2016;Standard Class;JL-15835;John Lee;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003722;67,344;6;0,2;7,5762;Cassandra Brandow
CA-2016-127299;19/09/2016;24/09/2016;Standard Class;JL-15835;John Lee;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-MA-10001127;2624,985;3;0,5;-944,9946;Cassandra Brandow
CA-2016-127488;22/09/2016;24/09/2016;Second Class;MS-17365;Maribeth Schnelling;Consumer;United States;Boca Raton;Florida;33433;South;OFF-LA-10001613;4,608;2;0,2;1,6704;Cassandra Brandow
CA-2016-127614;11/02/2016;15/02/2016;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;TEC-AC-10001432;234,45;3;0;103,158;Cassandra Brandow
CA-2016-127614;11/02/2016;15/02/2016;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;FUR-TA-10003715;1256,22;6;0;75,3732;Cassandra Brandow
CA-2016-127614;11/02/2016;15/02/2016;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-BI-10003291;17,46;2;0;8,2062;Cassandra Brandow
CA-2016-128839;08/09/2016;13/09/2016;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-FA-10002280;45;9;0;21,6;Cassandra Brandow
CA-2016-128839;08/09/2016;13/09/2016;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chesapeake;Virginia;23320;South;TEC-MA-10000029;209,97;3;0;90,2871;Cassandra Brandow
CA-2016-128846;07/04/2016;12/04/2016;Standard Class;RS-19765;Roland Schwarz;Corporate;United States;Columbia;South Carolina;29203;South;TEC-PH-10003273;629,95;5;0;163,787;Cassandra Brandow
CA-2016-128846;07/04/2016;12/04/2016;Standard Class;RS-19765;Roland Schwarz;Corporate;United States;Columbia;South Carolina;29203;South;OFF-PA-10000100;122,97;3;0;60,2553;Cassandra Brandow
CA-2016-129091;22/11/2016;27/11/2016;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-EN-10004955;16,23;3;0;7,9527;Cassandra Brandow
CA-2016-129091;22/11/2016;27/11/2016;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-BI-10001071;319,9;5;0;156,751;Cassandra Brandow
CA-2016-129091;22/11/2016;27/11/2016;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-EN-10001990;11,36;2;0;5,3392;Cassandra Brandow
CA-2016-129091;22/11/2016;27/11/2016;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Columbus;Georgia;31907;South;OFF-AP-10002734;675,12;3;0;290,3016;Cassandra Brandow
CA-2016-129819;13/12/2016;15/12/2016;Second Class;KC-16675;Kimberly Carter;Corporate;United States;Henderson;Kentucky;42420;South;OFF-BI-10004970;12,39;3;0;5,8233;Cassandra Brandow
CA-2016-130155;19/05/2016;22/05/2016;First Class;TD-20995;Tamara Dahlen;Consumer;United States;Virginia Beach;Virginia;23464;South;OFF-SU-10004737;34,2;5;0;9,234;Cassandra Brandow
CA-2016-130428;31/03/2016;31/03/2016;Same Day;TG-21640;Trudy Glocke;Consumer;United States;Tampa;Florida;33614;South;FUR-CH-10002965;1125,488;7;0,2;98,4802;Cassandra Brandow
CA-2016-130428;31/03/2016;31/03/2016;Same Day;TG-21640;Trudy Glocke;Consumer;United States;Tampa;Florida;33614;South;OFF-BI-10001636;12,645;5;0,7;-10,116;Cassandra Brandow
CA-2016-130428;31/03/2016;31/03/2016;Same Day;TG-21640;Trudy Glocke;Consumer;United States;Tampa;Florida;33614;South;OFF-AR-10004027;4,032;2;0,2;1,0584;Cassandra Brandow
CA-2016-130918;22/08/2016;24/08/2016;Second Class;JP-15520;Jeremy Pistek;Consumer;United States;North Miami;Florida;33161;South;OFF-SU-10003936;7,632;3;0,2;-1,8126;Cassandra Brandow
CA-2016-131527;01/12/2016;07/12/2016;Standard Class;TB-21280;Toby Braunhardt;Consumer;United States;Jacksonville;North Carolina;28540;South;TEC-PH-10001644;95,968;4;0,2;9,5968;Cassandra Brandow
CA-2016-131541;28/07/2016;28/07/2016;Same Day;CK-12205;Chloris Kastensmidt;Consumer;United States;Apopka;Florida;32712;South;OFF-FA-10000621;14,32;5;0,2;5,191;Cassandra Brandow
